1,238,238,239,238,241,238,238,238,238,240,
2,239,238,239,241,239,239,240,240,241,240,
3,240,241,241,238,241,240,242,241,239,240,
4,240,239,239,238,239,239,240,239,238,237,
5,240,238,238,238,239,239,238,239,239,239,
6,243,237,241,240,240,239,238,240,240,238,
7,240,241,238,240,239,240,241,239,239,241,
8,239,238,240,240,241,238,241,240,240,237,
9,239,242,240,240,240,239,239,239,238,237,
10,239,240,239,240,240,238,241,240,239,240,
11,239,240,239,239,240,239,240,240,240,241,
12,242,240,239,241,239,241,241,240,238,239,
13,241,239,239,238,241,240,240,242,238,240,
14,239,239,240,239,238,240,238,240,239,238,
15,240,238,239,239,239,240,241,239,238,239,
16,240,240,239,239,238,241,240,239,239,239,
17,238,240,240,239,240,240,240,239,237,237,
18,240,243,239,240,239,242,241,241,241,240,
19,239,241,240,237,239,238,238,241,240,239,
20,240,240,239,238,238,240,240,240,240,240,
21,237,239,239,241,240,241,239,240,240,240,
22,239,238,239,240,241,238,240,237,241,240,
23,240,239,238,239,239,240,240,239,239,241,
24,242,239,240,239,239,240,240,241,239,241,
25,240,240,240,240,242,241,240,239,239,238,
26,240,239,241,238,241,239,238,240,241,239,
27,239,240,241,241,240,241,240,241,240,240,
28,240,240,238,239,240,240,239,240,241,241,
29,238,240,238,240,241,240,240,238,237,242,
30,240,240,240,242,239,240,239,239,242,242,
31,241,239,240,240,240,238,239,241,239,239,
32,240,240,239,239,241,240,240,240,238,239,
33,239,238,238,241,239,239,241,240,240,239,
34,241,240,240,241,239,240,240,240,239,240,
35,238,240,239,241,240,238,237,240,237,241,
36,238,240,240,240,241,239,238,239,239,240,
37,240,239,240,240,239,240,240,240,240,241,
38,238,239,240,240,240,240,239,238,238,241,
39,240,240,240,238,237,241,241,240,240,241,
40,238,239,241,238,240,238,240,237,239,242,
41,241,240,238,240,241,240,240,240,240,240,
42,241,240,239,239,241,239,240,238,241,240,
43,241,240,241,238,237,242,239,241,241,240,
44,240,240,239,241,240,241,240,240,241,239,
45,240,238,241,239,240,241,239,238,240,240,
46,240,242,237,240,240,239,238,239,239,240,
47,240,240,240,238,241,240,239,239,241,237,
48,240,241,238,240,243,240,240,237,240,242,
49,239,240,238,240,240,241,238,242,239,241,
50,238,238,240,241,241,238,240,242,238,239,
51,239,241,242,240,239,242,240,240,239,239,
52,243,240,238,238,240,241,240,240,239,239,
53,241,240,241,239,241,241,239,239,240,238,
54,239,238,239,239,239,240,239,242,240,239,
55,239,240,242,241,241,239,241,240,239,240,
56,240,240,240,238,239,241,241,239,239,239,
57,240,241,238,240,238,241,239,241,239,239,
58,238,240,240,239,240,239,240,241,237,241,
59,237,239,241,239,237,240,239,240,239,238,
60,238,241,241,239,240,240,239,242,240,241,
61,242,241,240,240,241,240,239,239,240,239,
62,240,240,238,239,242,240,240,240,239,240,
63,239,240,240,240,240,240,241,240,241,240,
64,240,239,239,240,241,238,239,240,240,240,
65,240,237,238,241,240,240,239,238,239,240,
66,241,240,240,238,242,240,240,240,238,240,
67,240,242,242,241,239,240,238,238,239,239,
68,240,240,241,241,239,240,240,239,240,239,
69,240,240,238,238,240,239,241,237,239,241,
70,238,242,240,240,240,240,240,241,239,240,
71,238,239,239,239,241,239,241,240,241,238,
72,241,240,240,240,241,242,241,239,242,240,
73,239,242,240,240,239,240,241,240,240,241,
74,239,241,240,240,240,242,241,240,239,240,
75,240,240,239,240,240,241,241,241,238,240,
76,238,239,238,239,241,239,239,240,240,240,
77,239,242,238,241,242,240,242,238,239,241,
78,242,240,238,239,240,240,239,242,240,240,
79,240,239,239,241,240,240,239,239,241,241,
80,241,240,242,240,239,241,240,240,239,241,
81,241,240,240,240,240,240,239,240,239,241,
82,241,239,241,241,241,240,240,239,241,240,
83,240,240,240,241,240,239,239,241,243,240,
84,238,240,239,241,238,240,240,241,240,243,
85,237,240,240,239,239,241,242,241,241,242,
86,241,241,238,238,239,241,239,240,238,238,
87,238,241,242,238,239,241,242,242,241,239,
88,240,240,240,240,239,240,238,236,240,242,
89,240,238,240,239,239,240,241,241,241,240,
90,240,238,239,239,240,239,238,240,240,240,
91,239,238,241,242,240,238,240,243,238,241,
92,239,240,239,242,240,239,240,237,240,241,
93,242,240,240,238,242,239,238,240,239,239,
94,241,239,241,241,238,240,238,240,238,240,
95,241,241,240,241,239,241,240,241,241,241,
96,242,236,241,240,240,241,242,241,241,240,
97,241,240,240,240,240,242,241,239,240,240,
98,241,241,240,241,238,240,240,239,240,239,
99,240,241,240,239,242,240,239,241,239,241,
100,240,241,239,239,239,240,239,239,241,239,
101,242,240,240,238,239,242,239,240,238,239,
102,240,241,240,240,240,241,240,241,241,240,
103,238,238,241,239,240,240,240,240,238,240,
104,241,239,240,242,237,240,239,241,240,240,
105,241,239,239,242,239,238,240,241,240,238,
106,240,241,240,241,240,240,240,240,239,238,
107,241,240,240,240,239,240,238,240,239,240,
108,241,239,241,241,238,240,241,239,240,238,
109,238,240,240,239,241,240,240,242,240,241,
110,241,240,238,240,241,239,240,241,240,242,
111,240,239,239,241,240,239,239,242,240,240,
112,239,240,241,241,239,239,238,240,239,242,
113,240,242,239,242,240,241,240,241,237,239,
114,240,240,241,241,239,242,239,240,240,240,
115,240,241,240,240,240,242,239,241,240,242,
116,242,242,240,238,240,240,241,242,239,241,
117,240,240,240,240,239,241,241,241,240,241,
118,240,240,240,238,239,240,240,241,240,240,
119,240,240,239,239,240,240,239,241,238,241,
120,240,241,241,238,240,240,241,240,242,242,
121,240,240,241,241,239,239,239,240,241,240,
122,238,241,240,240,240,240,241,239,239,241,
123,241,238,240,241,240,240,240,239,239,241,
124,238,240,240,241,242,241,240,239,242,241,
125,240,238,239,241,240,239,240,239,238,241,
126,239,239,242,242,241,241,239,239,240,239,
127,239,240,240,240,241,239,240,240,239,239,
128,238,240,242,241,239,241,238,241,240,242,
129,240,243,240,239,241,240,241,241,239,241,
130,241,239,242,242,242,241,240,240,241,239,
131,240,238,240,241,241,242,240,243,241,239,
132,238,240,241,239,240,239,241,240,240,240,
133,239,240,242,241,242,240,240,240,240,240,
134,239,242,240,239,240,241,240,238,241,240,
135,242,239,242,238,241,240,241,240,239,239,
136,240,240,241,239,241,239,241,242,242,240,
137,241,241,239,241,240,241,239,238,239,240,
138,242,243,238,240,241,240,239,240,242,240,
139,241,241,240,239,240,240,241,239,241,239,
140,239,242,239,241,240,244,242,239,243,239,
141,242,243,243,241,241,242,242,244,242,241,
142,240,239,238,240,239,239,243,241,242,241,
143,239,240,240,238,240,242,241,238,238,242,
144,241,240,239,239,240,240,241,239,240,240,
145,242,239,241,241,239,241,239,239,241,240,
146,239,239,240,243,240,241,240,241,240,241,
147,242,240,239,241,241,241,239,242,239,239,
148,239,241,240,240,241,242,241,241,241,241,
149,241,240,241,241,242,240,240,240,240,241,
150,240,239,241,239,242,240,240,240,240,240,
151,242,241,242,240,240,242,240,241,240,242,
152,240,240,238,242,240,239,240,240,241,241,
153,240,242,241,240,241,240,239,239,240,242,
154,242,241,242,240,240,240,240,239,239,240,
155,240,241,242,242,243,242,241,240,241,241,
156,240,240,240,241,240,241,240,240,238,241,
157,241,241,242,238,239,241,242,240,241,239,
158,243,240,241,238,240,241,240,240,242,239,
159,240,238,240,241,241,240,242,241,240,241,
160,241,243,240,242,240,241,240,239,241,241,
161,241,240,242,242,239,240,240,240,240,243,
162,241,242,241,241,240,241,243,240,241,239,
163,243,242,241,240,240,241,239,241,241,242,
164,241,241,244,240,241,240,241,240,240,242,
165,242,243,243,243,242,243,241,242,242,242,
166,242,242,240,240,242,240,241,241,240,241,
167,241,242,243,241,240,242,241,241,240,239,
168,242,242,241,242,240,241,241,240,240,240,
169,244,242,242,240,243,243,242,240,240,241,
170,241,242,242,243,242,241,240,241,242,241,
171,241,242,243,244,243,242,240,242,241,239,
172,242,242,241,243,242,241,242,242,241,242,
173,242,243,242,243,243,242,241,239,240,241,
174,244,242,241,242,243,243,242,243,242,243,
175,243,242,241,241,241,239,242,243,240,240,
176,242,243,241,244,243,241,242,240,240,242,
177,245,243,243,245,244,243,242,243,241,241,
178,247,242,243,241,241,242,243,240,242,240,
179,243,243,245,242,244,244,241,242,240,242,
180,245,242,244,241,242,242,240,242,241,243,
181,244,243,243,243,245,242,241,242,242,240,
182,245,242,243,243,242,242,243,243,241,239,
183,245,245,242,244,242,243,241,241,241,241,
184,246,246,244,243,244,243,243,241,243,243,
185,243,244,245,243,243,242,243,241,240,239,
186,245,244,244,245,244,241,242,242,240,243,
187,244,244,244,243,243,242,244,242,242,243,
188,245,247,246,243,243,243,243,242,245,243,
189,246,247,246,245,246,244,244,242,242,240,
190,246,247,247,246,244,243,242,243,243,243,
191,247,246,246,244,244,243,244,243,243,242,
192,245,247,249,247,248,243,242,242,240,242,
193,248,246,245,245,244,242,242,245,242,241,
194,248,246,246,244,244,241,243,244,241,242,
195,248,248,246,245,244,245,243,242,240,241,
196,244,249,244,245,244,243,242,242,243,241,
197,249,248,246,244,245,242,240,243,241,243,
198,246,247,246,245,248,243,243,243,243,241,
199,246,246,249,246,246,243,243,242,240,243,
200,249,247,246,246,244,247,245,245,243,243,
201,249,245,247,245,245,246,246,242,245,242,
202,247,249,246,245,246,244,243,243,243,243,
203,251,247,247,247,246,244,244,243,244,242,
204,249,247,245,247,247,246,245,244,241,243,
205,250,247,247,248,246,245,242,242,245,243,
206,249,246,245,246,247,245,243,243,247,243,
207,251,250,247,244,246,245,245,242,245,242,
208,250,245,247,247,247,247,243,246,243,243,
209,248,249,247,248,245,244,244,245,240,243,
210,249,249,247,246,245,244,244,246,242,240,
211,249,250,247,246,249,246,243,243,243,243,
212,248,249,246,248,246,245,244,243,241,242,
213,250,248,248,247,246,243,244,243,243,242,
214,248,249,248,251,247,246,245,243,244,242,
215,251,248,251,247,247,247,245,242,241,244,
216,250,249,249,248,248,246,245,246,242,242,
